scenario_id,name,pressure_pa,temperature_k,grip,headwind_mps,crosswind_mps,aero_multiplier,density_multiplier,height_offset_m,baseline_lap_s,candidate_lap_s,delta_s,feasible,error
84,Dry,101325.0,288.15,0.9660599917320897,2.98324149134881,0.9143350419923695,1.0329365252662488,1.0069602066242893,-0.000559307319388127,38.74665570619769,38.156583732275486,-0.5900719739222069,True,
85,Dry,101325.0,288.15,0.9656532647769458,-4.745053305803858,-0.5491116080138876,1.0199503401346783,1.005844645106289,-0.000140993893629957,40.024813009899425,40.07889310999194,0.05408010009251285,True,
86,Dry,101325.0,288.15,0.979609866138603,1.5259534136725836,0.0048602183388708475,1.0341794705675542,1.002582200085615,0.000637135887966306,38.7322202443126,38.222343981488194,-0.509876262824406,True,
87,Dry,101325.0,288.15,0.9860461606582518,3.6937620899403747,0.36528647136250747,1.0003634135353503,1.0134901693004448,-0.0014400350198700011,38.42127908750986,37.80928065425482,-0.6119984332550388,True,
88,Dry,101325.0,288.15,1.0400547712313806,-4.538283136008645,0.6406622267455138,1.0230981405306077,1.013758166790876,0.0017494830076920835,38.72856272737764,38.29042189112155,-0.4381408362560961,True,
89,Dry,101325.0,288.15,1.0484587847566296,4.033030391227468,1.1469374460755346,1.0473068035706454,1.0008723501338384,0.0003794896891119882,37.49822335016027,36.93270073324004,-0.5655226169202336,True,
90,Dry,101325.0,288.15,0.9679249940149163,2.400861588689364,-1.2757787314958455,0.9544538987990816,0.9975542446854584,-0.0015229458140879535,38.944393854919134,38.67533759977579,-0.2690562551433473,True,
91,Dry,101325.0,288.15,0.9899342115671595,-3.878170142396592,-0.14381574897781269,1.0203103962522257,1.005212776059511,-8.588674955027653e-05,39.28021017735755,39.27804574567203,-0.002164431685521606,True,
92,Dry,101325.0,288.15,1.042600247812751,1.5744323209664834,1.732356442051484,0.9808323764554319,0.9959700298195222,0.00027124380298654575,37.99278677319735,37.435914978461454,-0.5568717947358977,True,
93,Dry,101325.0,288.15,0.9730411924940483,0.7287633085996168,-0.22944580267555725,1.04305016131797,0.9889401352962827,0.0019543851464348698,38.982662813411935,38.42047232673677,-0.5621904866751635,True,
94,Dry,101325.0,288.15,0.984413101690339,-0.9814853012977327,-1.1127619899008114,1.0475260354944618,0.9998345889590692,0.0013027198472855138,39.04405246187728,38.47702730901788,-0.5670251528594008,True,
95,Dry,101325.0,288.15,0.9960779905003264,2.1991186386668415,-1.9757128478126171,1.0019370538823145,1.0198063168251763,0.0006007835119284845,38.480908076784964,37.87984454359861,-0.6010635331863554,True,
96,Dry,101325.0,288.15,0.9735223058869861,-0.32148424269503284,1.747715949423645,0.9987792611942574,0.9999859322319143,-0.000942857566261809,39.13893848548747,38.89782766872627,-0.24111081676119994,True,
97,Dry,101325.0,288.15,1.0049243203336033,-3.246743773148376,-1.3252475235713432,0.9526014065989651,1.0127833906009673,-0.0008373326507417321,39.17906025460222,39.25253071918678,0.07347046458455964,True,
98,Dry,101325.0,288.15,0.9667134409054046,-3.9763104617397405,1.1290571723173453,0.9935570555377872,0.9967878149909165,-0.0008277517474370368,40.02848845579218,40.10800539081911,0.07951693502693047,True,
99,Dry,101325.0,288.15,1.0147616675193432,-2.557046963167217,-0.7193373474149709,1.0151403662880507,1.011962190472447,0.0018756625119503174,38.873649427142716,38.3424104335811,-0.5312389935616153,True,
100,Dry,101325.0,288.15,1.0346063933051823,3.1304262133070875,-0.459876403575306,0.9683964020608098,0.9837213819732079,-0.0007074539530581951,37.93288118782551,37.38598294982071,-0.5468982380048004,True,
101,Dry,101325.0,288.15,0.9798609311837075,4.895528487583656,-1.124865348479021,1.0258049173153136,1.017325868347355,-0.0010936720967441743,38.29342105592958,37.74874031263023,-0.5446807432993452,True,
102,Dry,101325.0,288.15,0.9723610242975896,-1.1956246181606724,1.7096498814682866,0.9851546830873615,1.0105537563315876,0.0013762534855583058,39.27971242442748,39.09413802747192,-0.185574396955559,True,
103,Dry,101325.0,288.15,0.9699252723095707,-3.331189966905118,0.502511806898736,1.0331404549619985,1.0101941944390018,-0.0007159008049964157,39.47793393499414,39.46945213696601,-0.008481798028128651,True,
104,Dry,101325.0,288.15,0.9881226869149814,2.3018693015835456,0.5475881911583986,0.9724473737351126,1.0114654257117428,0.0019129357609650116,38.61539846376157,38.04521764153456,-0.5701808222270088,True,
105,Dry,101325.0,288.15,1.015218285147646,2.5276954546110018,0.2518627425124764,0.9957523275376834,1.0163582304036973,-0.0014142449106610555,38.161664986487764,37.61342737763871,-0.5482376088490568,True,
106,Dry,101325.0,288.15,1.011864482698819,1.5410901724399864,1.9420455509496781,1.020627370182107,0.9958023608034022,0.0014904084109715336,38.36701542515507,37.757019579529945,-0.6099958456251215,True,
107,Dry,101325.0,288.15,1.0004984216492796,-0.9415267182416409,1.7359907124590235,1.0197949802647477,1.004599530191778,-2.399169024341549e-07,38.83833954974482,38.321592228590305,-0.5167473211545186,True,
108,Dry,101325.0,288.15,1.0373560481036503,-3.696548174106743,-0.4862140710755902,0.953333620112172,1.0118724581935523,0.0012035925334102993,38.71066085767717,38.705313741669364,-0.005347116007804686,True,
109,Dry,101325.0,288.15,0.9665256509693338,-4.881204311458754,-1.6739345892106776,1.0371200547495876,1.000605182926799,-0.0017775317348985437,39.96135632619841,40.10632331291991,0.14496698672149932,True,
110,Dry,101325.0,288.15,1.0102767950685292,-0.18542262256450037,1.6806140010967883,1.0228263317499482,0.9871308465893779,0.0015059153561562725,38.65802550728083,38.085492480422054,-0.5725330268587783,True,
111,Dry,101325.0,288.15,1.0131778993162825,-3.872894182274181,0.7127974248364071,1.0219388322844911,1.0147931990681878,-0.001432032564795092,38.952231531675174,38.83739371652989,-0.11483781514528602,True,
112,Dry,101325.0,288.15,0.9533167468079208,-0.6465841144066955,-0.999888282187555,1.0217431677192461,0.9871739891910966,0.00012027489835842158,39.43720057477812,39.300464910728444,-0.13673566404967374,True,
113,Dry,101325.0,288.15,0.9998878016355408,0.7183160948358349,-0.22779353860728335,1.0366070598826505,0.9958958778415508,-0.0017338543332344777,38.52205593348878,38.092603029891464,-0.4294529035973156,True,
114,Dry,101325.0,288.15,0.9792475700418956,-3.133833792268973,1.9092359378529,1.0417026539037721,1.0039723825544327,-0.0019936313696998524,39.33395826969554,39.27683206788401,-0.05712620181153483,True,
115,Dry,101325.0,288.15,1.0342847291188462,4.019973766239071,1.9684449635944654,1.031671744703864,1.019919005379659,0.0012272862035273067,37.70522784707077,37.11089407686597,-0.5943337702048055,True,
116,Dry,101325.0,288.15,1.0468154972272052,3.503859340225411,-1.8742058107243227,1.039525731686423,1.008447212587841,0.00045243002111039054,37.66692936638609,37.029130462072516,-0.637798904313577,True,
