optimization_result_id,optimization_run_id,front_wing_deg,rear_wing_deg,front_height_m,rear_height_m,package,method,objective,lap_time_s,top_speed_mps,fuel_used_kg,tyre_wear_end,tyre_wear_delta,distance_m,high_speed_corner_mps,braking_distance_m,mean_downforce_n,mean_drag_n,max_tyre_load_n,solver_iterations,shift_loss_s,feasible,constraint_reasons,objective_value,pareto,circuit_id,objective_run,seed
476,5,20.6072938708,26.3682149571,0.034573907588,0.0596338089435,standard,random,qualifying,39.3831451356,78.5753902611,1.18,0.0168530972234,0.0168530972234,2360,65.2819988117,125,12809.1280149,3330.4125611,10651.3795184,15,0.32,True,,39.3831451356,False,2,qualifying,45
477,5,16.1286707034,23.4255287961,0.0438240348956,0.077803706008,standard,random,qualifying,39.3838112236,82.6690492757,1.18,0.0163429339873,0.0163429339873,2360,65.3505386582,150,11831.2150394,2836.17443863,11016.3162183,17,0.48,True,,39.3838112236,False,2,qualifying,45
478,5,21.25,25,0.0475,0.05125,standard,grid,qualifying,39.3984883553,79.4355578929,1.18,0.0163679305071,0.0163679305071,2360,65.1301193361,125,12196.3321212,3217.26638309,10473.2309706,19,0.32,True,,39.3984883553,False,2,qualifying,45
479,5,17.4279526928,21.9467908784,0.0498532314163,0.0840141792353,standard,differential_evolution,qualifying,39.4008254964,83.50115972,1.18,0.0157291451872,0.0157291451872,2360,65.284488979,150,11119.6564371,2746.37884185,10710.8924733,17,0.48,True,,39.4008254964,False,2,qualifying,45
480,5,20.400755246,22.8875924219,0.0520044461574,0.0492325015184,standard,differential_evolution,qualifying,39.4061322898,81.4827452752,1.18,0.0160113016688,0.0160113016688,2360,65.3273201231,125,11643.715314,2988.3502551,10487.6685085,18,0.48,True,,39.4061322898,False,2,qualifying,45
481,5,13.75,25,0.0325,0.05125,standard,grid,qualifying,39.4141637556,82.2041169413,1.18,0.0165588578526,0.0165588578526,2360,65.2305267367,150,12132.5558138,2888.2115308,11178.139451,17,0.48,True,,39.4141637556,False,2,qualifying,45
482,5,16.8988344322,22.8875924219,0.0520044461574,0.0492325015184,standard,differential_evolution,qualifying,39.4147343075,82.940562363,1.18,0.0159230815293,0.0159230815293,2360,65.2421971961,150,11384.5416109,2806.90921733,10771.1486429,17,0.48,True,,39.4147343075,False,2,qualifying,45
483,5,22.0523772547,25.083672839,0.0470157889899,0.0693953121062,standard,differential_evolution,qualifying,39.4280216862,78.9810368292,1.18,0.0164405059826,0.0164405059826,2360,65.1466713271,125,12307.9296079,3271.73806002,10443.8508977,16,0.32,True,,39.4280216862,False,2,qualifying,45
484,5,11.3541901525,20.5084906726,0.0415690552196,0.0402173769046,standard,differential_evolution,qualifying,39.4767683393,85.1509573756,1.18,0.0156747158259,0.0156747158259,2360,63.8026168197,175,10995.0613221,2363.74888353,10294.9983022,16,0.48,True,,39.4767683393,False,2,qualifying,45
485,5,13.75,25,0.0325,0.07375,standard,grid,qualifying,39.486534619,82.2135954789,1.18,0.0164886339801,0.0164886339801,2360,65.0917901016,150,12029.2867823,2877.27319896,11189.9055944,17,0.48,True,,39.486534619,False,2,qualifying,45
486,5,21.25,25,0.0475,0.07375,standard,grid,qualifying,39.5000173326,79.4583582341,1.18,0.0162740856838,0.0162740856838,2360,64.9972606722,125,12074.3827687,3205.58542249,10464.5713854,18,0.36,True,,39.5000173326,False,2,qualifying,45
487,5,13.6848381808,25.7799923179,0.0358961632694,0.067580476724,standard,random,qualifying,39.5423400902,81.5280747413,1.18,0.0166502802811,0.0166502802811,2360,64.9885197309,125,12257.5165963,2949.60454241,11217.7056561,17,0.48,True,,39.5423400902,False,2,qualifying,45
488,5,14.5393933996,25.6352270377,0.0254019046104,0.0658110305193,standard,differential_evolution,qualifying,39.5678369573,81.5545101892,1.18,0.0162372221067,0.0162372221067,2360,64.8857107962,125,11861.1311872,2952.20479884,10965.5352876,17,0.48,True,,39.5678369573,False,2,qualifying,45
489,5,17.653432828,25.586793448,0.0488833991338,0.0667639751953,standard,random,qualifying,39.6041971532,80.4303561307,1.18,0.0162158866121,0.0162158866121,2360,64.7260631226,125,11883.4278976,3065.78811712,10734.3739746,18,0.4,True,,39.6041971532,False,2,qualifying,45
490,5,13.75,25,0.0475,0.05125,standard,grid,qualifying,39.6060007425,82.3291761077,1.18,0.0161286955495,0.0161286955495,2360,64.8014279678,150,11625.70808,2851.64923187,11038.6242295,17,0.48,True,,39.6060007425,False,2,qualifying,45
491,5,17.5742458566,25.4042413305,0.0467383075476,0.0805620139012,standard,differential_evolution,qualifying,39.6625819881,80.6906217492,1.18,0.0159643287781,0.0159643287781,2360,64.5704440786,125,11587.5389717,3028.94428088,10663.0181872,17,0.4,True,,39.6625819881,False,2,qualifying,45
492,5,15.6240775255,27.4857790757,0.0344796106193,0.0553249844169,standard,random,qualifying,39.6640682925,79.4193781232,1.18,0.0166116212852,0.0166116212852,2360,64.6234054458,125,12412.089414,3175.4185659,10930.0400793,18,0.4,True,,39.6640682925,False,2,qualifying,45
493,5,13.75,25,0.0475,0.07375,standard,grid,qualifying,39.670322755,82.3478919092,1.18,0.0160461809336,0.0160461809336,2360,64.674075372,150,11515.0340579,2841.42460201,11037.890357,16,0.48,True,,39.670322755,False,2,qualifying,45
494,5,22.1665894965,27.3055374053,0.0438952879796,0.0421110239702,standard,random,qualifying,39.7498402094,77.4416706447,1.18,0.016147538091,0.016147538091,2360,64.4518912081,125,12146.9743769,3440.20960159,10206.6216593,16,0.32,True,,39.7498402094,False,2,qualifying,45
495,5,13.6119931322,28.3484942179,0.0317843021567,0.0656053206892,standard,differential_evolution,qualifying,39.8820897898,78.9360468451,1.18,0.0164683273564,0.0164683273564,2360,64.1595917848,125,12241.6341717,3173.49318763,10988.8019767,17,0.4,True,,39.8820897898,False,2,qualifying,45
496,5,24.0475342797,28.3484942179,0.0317843021567,0.0795554845824,standard,differential_evolution,qualifying,39.9068573719,75.8750999524,1.18,0.0162560942587,0.0162560942587,2360,64.3519981671,125,12405.7462265,3644.63445471,10057.6928492,16,0.32,True,,39.9068573719,False,2,qualifying,45
497,5,11.4517921229,24.859004047,0.0506977600107,0.0656225537189,standard,differential_evolution,qualifying,39.9245707261,82.5494292286,1.18,0.0155971542288,0.0155971542288,2360,63.6786798574,150,11033.2241909,2701.65923321,10689.9284494,16,0.48,True,,39.9245707261,False,2,qualifying,45
498,5,13.6281834452,28.1603930282,0.0319026459232,0.0772693269611,standard,differential_evolution,qualifying,39.9291319826,79.7586240588,1.18,0.0161119097247,0.0161119097247,2360,63.9525574285,125,11814.1548414,3110.46265093,10900.1830518,17,0.4,True,,39.9291319826,False,2,qualifying,45
499,5,15.7454015351,27.9854850721,0.0279036552192,0.0765437538785,standard,random,qualifying,39.9543640894,78.3513790894,1.18,0.0161446259377,0.0161446259377,2360,64.0621805312,125,11938.3117459,3212.23773117,10712.9172507,17,0.4,True,,39.9543640894,False,2,qualifying,45
500,5,13.5023486092,24.2043166463,0.0548338862498,0.0716292201114,standard,differential_evolution,qualifying,39.9584320447,82.5960600036,1.18,0.0151973570799,0.0151973570799,2360,63.5435739718,150,10622.9724784,2692.57629256,10366.6809826,16,0.48,True,,39.9584320447,True,2,qualifying,45
501,5,13.7413015795,29.0088645353,0.0394494465336,0.0632032105783,standard,differential_evolution,qualifying,40.0169187236,78.1848977004,1.18,0.0164725431643,0.0164725431643,2360,63.9275701454,125,12287.8060259,3237.83777278,10950.4806219,18,0.4,True,,40.0169187236,False,2,qualifying,45
502,5,14.6650031086,27.082915589,0.0537298561632,0.0712804345247,standard,differential_evolution,qualifying,40.0325226118,80.5532666904,1.18,0.0154317696577,0.0154317696577,2360,63.6916162844,125,11000.018208,3004.45883375,10619.0841395,17,0.4,True,,40.0325226118,False,2,qualifying,45
503,5,11.595569695,12.5077915852,0.0483343087927,0.0478559190694,standard,random,qualifying,39.1363897615,89.5354020052,1.18,0.0153513801953,0.0153513801953,2360,63.9213162474,225,10393.0655184,1873.26660976,9693.08216975,16,0.56,False,braking_limit,39.1363897615,False,2,qualifying,45
504,5,10.8233097548,12.3975981786,0.0460692839819,0.0419834012232,standard,random,qualifying,39.2669353918,89.5085077303,1.18,0.0151256036938,0.0151256036938,2360,63.1259285286,225,10178.129559,1824.43756084,9401.71019337,16,0.56,False,braking_limit,39.2669353918,False,2,qualifying,45
505,5,12.1708102588,14.0339263671,0.0524278135918,0.0467700941545,standard,differential_evolution,qualifying,39.3356766232,88.524427096,1.18,0.0149357680709,0.0149357680709,2360,63.0097523518,225,10021.1169694,1933.05976107,9374.94208593,16,0.48,False,braking_limit,39.3356766232,False,2,qualifying,45
506,5,12.1708102588,10.2974878727,0.0524278135918,0.0467700941545,standard,differential_evolution,qualifying,39.569794086,89.6657070643,1.18,0.0145955674598,0.0145955674598,2360,61.9784481823,225,9596.80277026,1736.24285713,8822.22577523,16,0.56,False,braking_limit,39.569794086,False,2,qualifying,45
507,5,13.1547978353,10.2714055721,0.0542428318998,0.0725492528495,standard,random,qualifying,39.7738539751,89.2313670265,1.18,0.0144224486447,0.0144224486447,2360,61.3932370581,225,9423.9082918,1750.12847214,8635.34636191,16,0.56,False,braking_limit,39.7738539751,False,2,qualifying,45
508,5,11.1489264473,29.0088645353,0.0373819198136,0.0700138388085,standard,differential_evolution,qualifying,40.0520853718,79.6326364198,1.18,0.0162084330751,0.0162084330751,2360,63.6697772654,125,11898.9839488,3107.7255648,11077.1050271,17,0.4,False,balance_shift,40.0520853718,False,2,qualifying,45
509,5,11.1489264473,29.764276082,0.0373819198136,0.0700138388085,standard,differential_evolution,qualifying,40.1858814181,78.8845777038,1.18,0.0161594712386,0.0161594712386,2360,63.4119228209,125,11902.4543901,3177.35600849,11007.8943317,17,0.4,False,balance_shift,40.1858814181,False,2,qualifying,45
510,5,11.8649613928,29.8498631517,0.035753086728,0.0711488309115,standard,random,qualifying,40.2120473533,78.2139330679,1.18,0.0162157429159,0.0162157429159,2360,63.4359522971,125,12000.1014043,3226.10705596,10955.3625272,17,0.4,False,balance_shift,40.2120473533,False,2,qualifying,45
511,6,15.1550857436,14.1719516433,0.0389098051254,0.045937293338,standard,local,qualifying,38.3706161395,88.8811038155,1.18,0.0167244610622,0.0167244610622,2360,67.7738434564,175,11766.5810306,2216.75217184,11157.7632942,16,0.48,True,,38.3706161395,True,2,qualifying,46
512,6,15.1550857436,13.9127861854,0.0389098051254,0.045937293338,standard,local,qualifying,38.3760262927,89.0013020111,1.18,0.0167091712691,0.0167091712691,2360,67.7524177944,175,11739.5970656,2200.92608977,11139.0287502,16,0.48,True,,38.3760262927,True,2,qualifying,46
513,6,15.1550857436,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.3773513094,89.0272789386,1.18,0.0167055644364,0.0167055644364,2360,67.7477387013,175,11733.5649281,2197.47412207,11136.3995276,16,0.48,True,,38.3773513094,True,2,qualifying,46
514,6,15.1517523869,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.3774329368,89.0273606908,1.18,0.0167050652928,0.0167050652928,2360,67.7469201883,175,11733.1624516,2197.29324522,11136.0156844,16,0.48,True,,38.3774329368,True,2,qualifying,46
515,6,15.1597392569,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.3775160632,89.0254837345,1.18,0.0167059754743,0.0167059754743,2360,67.7480813635,175,11733.9041646,2197.68442527,11136.9320032,16,0.48,True,,38.3775160632,False,2,qualifying,46
516,6,15.1413023893,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.3777722356,89.0270340614,1.18,0.0167034245396,0.0167034245396,2360,67.7442746307,175,11731.8339906,2196.71384513,11134.8184725,16,0.48,True,,38.3777722356,True,2,qualifying,46
517,6,15.1672687996,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.3778481318,89.0226931675,1.18,0.0167063162369,0.0167063162369,2360,67.7474413028,175,11734.4019454,2198.01476451,11136.6690441,16,0.48,True,,38.3778481318,False,2,qualifying,46
518,6,15.1199059612,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.378467633,89.0263615226,1.18,0.016700065827,0.016700065827,2360,67.738859717,175,11729.113868,2195.5286886,11132.3689754,16,0.48,True,,38.378467633,True,2,qualifying,46
519,6,15.1923748826,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.3789563304,89.013380567,1.18,0.0167074509502,0.0167074509502,2360,67.745305831,175,11736.0607948,2199.11733679,11135.7916171,16,0.48,True,,38.3789563304,False,2,qualifying,46
520,6,15.0220258527,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.3817460148,89.0227655788,1.18,0.0166860437238,0.0166860437238,2360,67.7137462341,175,11716.6007849,2190.11414438,11121.0338532,16,0.48,True,,38.3817460148,True,2,qualifying,46
521,6,15.2750119125,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.38261539,88.9826436278,1.18,0.0167111700041,0.0167111700041,2360,67.7382606047,175,11741.5105922,2202.75844342,11133.4234843,16,0.48,True,,38.38261539,False,2,qualifying,46
522,6,15.1550857436,14.591290163,0.0389098051254,0.045937293338,standard,local,qualifying,38.3828167713,88.6857534481,1.18,0.0167379994128,0.0167379994128,2360,67.7322627529,175,11798.3975337,2240.70286142,11184.8498213,16,0.48,True,,38.3828167713,False,2,qualifying,46
523,6,15.1550857436,14.72135955,0.0389098051254,0.045937293338,standard,local,qualifying,38.3875245616,88.6245761047,1.18,0.0167411194337,0.0167411194337,2360,67.7153563072,175,11807.6458716,2248.16022973,11190.7833845,16,0.48,True,,38.3875245616,False,2,qualifying,46
524,6,15.1550857436,14.8700957345,0.0389098051254,0.045937293338,standard,local,qualifying,38.3929995513,88.5540267528,1.18,0.0167448680975,0.0167448680975,2360,67.6958367862,175,11818.1434834,2256.75812354,11197.4576584,16,0.48,True,,38.3929995513,False,2,qualifying,46
525,6,15.7294901688,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.4034851313,88.8115553579,1.18,0.0167300511429,0.0167300511429,2360,67.6990275089,175,11770.9750003,2223.0660897,11130.8243095,16,0.48,True,,38.4034851313,False,2,qualifying,46
526,6,16.0188599579,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.4173725343,88.701441573,1.18,0.0167391151668,0.0167391151668,2360,67.669504941,175,11789.0969277,2236.20539935,11120.3381318,17,0.48,True,,38.4173725343,False,2,qualifying,46
527,6,16.7228315947,13.855991448,0.0389098051254,0.045937293338,standard,random,qualifying,38.4523128922,88.4259918488,1.18,0.0167630235284,0.0167630235284,2360,67.5953863632,150,11832.1523796,2269.0492871,11093.9487636,17,0.48,True,,38.4523128922,False,2,qualifying,46
528,6,17.2609909688,14.9485928094,0.0422981980371,0.0471170047933,standard,random,qualifying,38.4649256883,88.0085274805,1.18,0.0168301001809,0.0168301001809,2360,67.5377290924,150,11932.0667709,2362.95925337,11261.483582,17,0.48,True,,38.4649256883,False,2,qualifying,46
529,6,14.6126858093,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.4871743914,89.0090310197,1.18,0.0166191494856,0.0166191494856,2360,67.5428981866,175,11672.5272103,2169.48683156,11049.5257233,16,0.56,True,,38.4871743914,True,2,qualifying,46
530,6,15.1550857436,13.4934476657,0.0389098051254,0.045937293338,standard,local,qualifying,38.4945080871,89.0471276813,1.18,0.0166441146509,0.0166441146509,2360,67.5819944498,175,11687.6433049,2174.46740632,11048.26094,16,0.56,True,,38.4945080871,False,2,qualifying,46
531,6,13.5410196625,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.5156297653,89.2528272036,1.18,0.0163932396721,0.0163932396721,2360,66.8116582371,175,11456.2500244,2097.59819795,10852.9930768,16,0.48,True,,38.5156297653,True,2,qualifying,46
532,6,13.75,15,0.0325,0.05125,standard,grid,qualifying,38.5216347872,88.5699827417,1.18,0.0167041989918,0.0167041989918,2360,67.2928778908,175,11815.8786533,2199.02514936,11110.9493232,16,0.56,True,,38.5216347872,False,2,qualifying,46
533,6,18.5219549277,16.6248848125,0.0297023768888,0.0458638036229,standard,differential_evolution,qualifying,38.5246558879,86.5573397038,1.18,0.0167169349882,0.0167169349882,2360,67.3400754105,150,12003.4201429,2522.43646184,11038.5965121,17,0.48,True,,38.5246558879,False,2,qualifying,46
534,6,19.4728125657,13.6798713792,0.037500294313,0.0498533522317,standard,differential_evolution,qualifying,38.5339325988,87.4273131548,1.18,0.0170169299397,0.0170169299397,2360,67.3556833882,150,12170.3895848,2412.73738662,11140.1120565,17,0.48,True,,38.5339325988,False,2,qualifying,46
535,6,19.2378484044,19.3157460459,0.0310427386896,0.0580669516725,standard,random,qualifying,38.5454914922,84.0924903662,1.18,0.0171059173661,0.0171059173661,2360,67.1383953425,150,12611.539512,2762.07745668,11080.6019507,17,0.4,True,,38.5454914922,False,2,qualifying,46
536,6,16.7697823153,18.738157758,0.0344643497868,0.0605022813645,standard,differential_evolution,qualifying,38.5548052911,85.7857610529,1.18,0.0171798524216,0.0171798524216,2360,67.2544690432,150,12513.5254765,2590.48746311,11386.1241828,17,0.48,True,,38.5548052911,False,2,qualifying,46
537,6,15.1550857436,17.639320225,0.0389098051254,0.045937293338,standard,local,qualifying,38.5679624614,87.1502289214,1.18,0.0167866342748,0.0167866342748,2360,67.2252767095,150,11975.348816,2425.49687805,11326.6794792,17,0.48,True,,38.5679624614,False,2,qualifying,46
538,6,13.75,15,0.0325,0.07375,standard,grid,qualifying,38.5842739979,88.6593944477,1.18,0.0166360989175,0.0166360989175,2360,67.2325274657,175,11701.6962485,2191.18538516,11152.4827149,16,0.56,True,,38.5842739979,False,2,qualifying,46
539,6,19.2705098312,13.855991448,0.0389098051254,0.045937293338,standard,local,qualifying,38.5977302551,87.3593810193,1.18,0.0168216377111,0.0168216377111,2360,67.2390657326,150,11972.7606243,2397.43371395,11009.1819518,17,0.48,True,,38.5977302551,False,2,qualifying,46
540,6,15.1550857436,11.5066445018,0.0389098051254,0.045937293338,standard,local,qualifying,38.6539564903,89.4375803867,1.18,0.0162489905531,0.0162489905531,2360,66.1917653494,175,11291.5202511,2030.12650083,10471.2018429,16,0.48,True,,38.6539564903,True,2,qualifying,46
